checkin_id,user_id,resource_name,checkin_time,checkout_time,duration_min,day_of_week,is_planned
6703,u_041,Food Court,2026-08-31T18:50:00,2026-08-31T20:05:00,75,Monday,True
6760,u_081,Main Library,2026-08-31T18:51:00,2026-08-31T20:41:00,110,Monday,True
6717,u_049,Science Library,2026-08-31T18:52:00,2026-08-31T20:44:00,112,Monday,True
6728,u_059,Food Court,2026-08-31T18:52:00,2026-08-31T19:54:00,62,Monday,True
6661,u_004,Central Cafeteria,2026-08-31T18:53:00,2026-08-31T19:55:00,62,Monday,True
6663,u_007,Gymnasium,2026-08-31T18:55:00,2026-08-31T19:56:00,61,Monday,True
6686,u_026,Science Library,2026-08-31T18:57:00,2026-08-31T20:30:00,93,Monday,True
6739,u_069,Main Library,2026-08-31T18:57:00,2026-08-31T21:02:00,125,Monday,True
6809,u_122,Central Cafeteria,2026-08-31T18:57:00,2026-08-31T20:05:00,68,Monday,True
6893,u_181,Food Court,2026-08-31T18:57:00,2026-08-31T20:11:00,74,Monday,True
6705,u_042,Indoor Sports Complex,2026-08-31T19:00:00,2026-08-31T20:04:00,64,Monday,True
6788,u_108,Central Cafeteria,2026-08-31T19:00:00,2026-08-31T19:39:00,39,Monday,True
6865,u_161,Gymnasium,2026-08-31T19:00:00,2026-08-31T19:58:00,58,Monday,True
6725,u_055,Gymnasium,2026-08-31T19:02:00,2026-08-31T20:15:00,73,Monday,True
6876,u_168,Food Court,2026-08-31T19:03:00,2026-08-31T20:00:00,57,Monday,True
6657,u_001,Indoor Sports Complex,2026-08-31T19:04:00,2026-08-31T19:45:00,41,Monday,True
6696,u_035,Science Library,2026-08-31T19:04:00,2026-08-31T21:59:00,175,Monday,True
6727,u_058,Food Court,2026-08-31T19:04:00,2026-08-31T19:57:00,53,Monday,True
6666,u_011,Gymnasium,2026-08-31T19:06:00,2026-08-31T20:27:00,81,Monday,True
6718,u_050,Central Cafeteria,2026-08-31T19:07:00,2026-08-31T19:58:00,51,Monday,True
6695,u_034,Science Library,2026-08-31T19:08:00,2026-08-31T20:50:00,102,Monday,True
6853,u_154,Food Court,2026-08-31T19:11:00,2026-08-31T20:04:00,53,Monday,True
6884,u_174,Indoor Sports Complex,2026-08-31T19:14:00,2026-08-31T20:45:00,91,Monday,True
6824,u_131,Main Library,2026-08-31T19:15:00,2026-08-31T22:32:00,197,Monday,True
6772,u_095,Science Library,2026-08-31T19:17:00,2026-08-31T20:58:00,101,Monday,True
6726,u_057,Gymnasium,2026-08-31T19:18:00,2026-08-31T20:08:00,50,Monday,True
6800,u_116,Food Court,2026-08-31T19:29:00,2026-08-31T19:53:00,24,Monday,False
6789,u_108,Gymnasium,2026-08-31T19:47:00,2026-08-31T20:51:00,64,Monday,True
6838,u_144,Main Library,2026-08-31T19:49:00,2026-08-31T21:30:00,101,Monday,True
6756,u_079,Main Library,2026-08-31T19:52:00,2026-08-31T20:42:00,50,Monday,True
6682,u_022,Gymnasium,2026-08-31T19:53:00,2026-08-31T21:01:00,68,Monday,False
6715,u_048,Gymnasium,2026-08-31T19:53:00,2026-08-31T20:45:00,52,Monday,True
6860,u_159,Science Library,2026-08-31T19:55:00,2026-08-31T22:15:00,140,Monday,True
6701,u_040,Main Library,2026-08-31T19:56:00,2026-08-31T22:06:00,130,Monday,True
6810,u_122,Gymnasium,2026-08-31T19:56:00,2026-08-31T21:26:00,90,Monday,True
6900,u_191,Gymnasium,2026-08-31T20:00:00,2026-08-31T21:17:00,77,Monday,True
6721,u_052,Gymnasium,2026-08-31T20:03:00,2026-08-31T21:02:00,59,Monday,True
6764,u_086,Main Library,2026-08-31T20:05:00,2026-08-31T22:23:00,138,Monday,True
6866,u_161,Main Library,2026-08-31T20:08:00,2026-08-31T21:00:00,52,Monday,True
6802,u_118,Science Library,2026-08-31T20:10:00,2026-08-31T21:01:00,51,Monday,True
6771,u_095,Indoor Sports Complex,2026-08-31T20:16:00,2026-08-31T21:04:00,48,Monday,True
6683,u_024,WiFi Zone South,2026-08-31T20:36:00,2026-08-31T21:29:00,53,Monday,False
6707,u_043,WiFi Zone South,2026-08-31T20:41:00,2026-08-31T22:24:00,103,Monday,False
6849,u_152,Science Library,2026-08-31T20:53:00,2026-08-31T22:30:00,97,Monday,True
6783,u_103,Main Library,2026-08-31T20:54:00,2026-08-31T23:54:00,180,Monday,True
6753,u_077,Main Library,2026-08-31T20:58:00,2026-08-31T23:50:00,172,Monday,True
6814,u_124,Science Library,2026-08-31T20:58:00,2026-08-31T22:56:00,118,Monday,True
6836,u_142,Science Library,2026-08-31T20:58:00,2026-08-31T22:32:00,94,Monday,True
6710,u_046,Main Library,2026-08-31T21:00:00,2026-08-31T21:50:00,50,Monday,True
6799,u_114,Science Library,2026-08-31T21:00:00,2026-08-31T22:18:00,78,Monday,True
6842,u_149,Science Library,2026-08-31T21:00:00,2026-08-31T23:05:00,125,Monday,True
6708,u_043,Main Library,2026-08-31T21:02:00,2026-08-31T23:22:00,140,Monday,True
6677,u_018,Science Library,2026-08-31T21:07:00,2026-09-01T00:21:00,194,Monday,True
6901,u_191,Science Library,2026-08-31T21:24:00,2026-08-31T23:26:00,122,Monday,True
6913,u_001,Gymnasium,2026-09-01T05:41:00,2026-09-01T06:27:00,46,Tuesday,True
6934,u_018,Gymnasium,2026-09-01T05:41:00,2026-09-01T06:27:00,46,Tuesday,True
7008,u_072,Gymnasium,2026-09-01T05:41:00,2026-09-01T07:31:00,110,Tuesday,True
6971,u_046,Gymnasium,2026-09-01T05:50:00,2026-09-01T06:58:00,68,Tuesday,True
7104,u_139,Gymnasium,2026-09-01T05:54:00,2026-09-01T07:32:00,98,Tuesday,True
7186,u_194,Indoor Sports Complex,2026-09-01T06:00:00,2026-09-01T07:43:00,103,Tuesday,True
7072,u_119,Gymnasium,2026-09-01T06:03:00,2026-09-01T06:53:00,50,Tuesday,True
6917,u_003,Indoor Sports Complex,2026-09-01T06:04:00,2026-09-01T07:16:00,72,Tuesday,True
7191,u_197,Indoor Sports Complex,2026-09-01T06:09:00,2026-09-01T07:02:00,53,Tuesday,True
7130,u_155,Indoor Sports Complex,2026-09-01T06:23:00,2026-09-01T07:17:00,54,Tuesday,True
7056,u_104,Indoor Sports Complex,2026-09-01T06:53:00,2026-09-01T07:41:00,48,Tuesday,True
6991,u_060,Indoor Sports Complex,2026-09-01T06:55:00,2026-09-01T08:05:00,70,Tuesday,True
7196,u_200,Gymnasium,2026-09-01T07:01:00,2026-09-01T07:55:00,54,Tuesday,True
7061,u_109,Gymnasium,2026-09-01T07:02:00,2026-09-01T08:12:00,70,Tuesday,True
7114,u_147,Indoor Sports Complex,2026-09-01T07:05:00,2026-09-01T08:06:00,61,Tuesday,True
6978,u_049,Indoor Sports Complex,2026-09-01T07:09:00,2026-09-01T08:40:00,91,Tuesday,True
7053,u_102,Gymnasium,2026-09-01T07:17:00,2026-09-01T08:16:00,59,Tuesday,True
7025,u_087,Gymnasium,2026-09-01T07:18:00,2026-09-01T08:15:00,57,Tuesday,True
7132,u_156,Indoor Sports Complex,2026-09-01T07:18:00,2026-09-01T09:02:00,104,Tuesday,True
6922,u_006,Gymnasium,2026-09-01T07:42:00,2026-09-01T08:47:00,65,Tuesday,True
7062,u_111,Gymnasium,2026-09-01T07:42:00,2026-09-01T09:00:00,78,Tuesday,True
7037,u_093,Gymnasium,2026-09-01T07:46:00,2026-09-01T09:20:00,94,Tuesday,True
7138,u_160,Gymnasium,2026-09-01T07:47:00,2026-09-01T09:14:00,87,Tuesday,True
6992,u_060,Gymnasium,2026-09-01T07:52:00,2026-09-01T08:27:00,35,Tuesday,True
7071,u_119,Indoor Sports Complex,2026-09-01T07:55:00,2026-09-01T09:43:00,108,Tuesday,True
7193,u_198,Indoor Sports Complex,2026-09-01T07:55:00,2026-09-01T08:43:00,48,Tuesday,True
7031,u_091,Central Cafeteria,2026-09-01T08:04:00,2026-09-01T09:12:00,68,Tuesday,False
6947,u_028,Food Court,2026-09-01T08:11:00,2026-09-01T09:30:00,79,Tuesday,True
7156,u_170,Indoor Sports Complex,2026-09-01T08:11:00,2026-09-01T09:05:00,54,Tuesday,True
7143,u_161,Indoor Sports Complex,2026-09-01T08:12:00,2026-09-01T09:26:00,74,Tuesday,True
7177,u_190,Indoor Sports Complex,2026-09-01T08:14:00,2026-09-01T09:14:00,60,Tuesday,True
7102,u_138,Central Cafeteria,2026-09-01T08:15:00,2026-09-01T09:03:00,48,Tuesday,True
6949,u_031,Indoor Sports Complex,2026-09-01T08:18:00,2026-09-01T09:59:00,101,Tuesday,True
7019,u_082,Food Court,2026-09-01T08:18:00,2026-09-01T09:36:00,78,Tuesday,True
7005,u_069,Food Court,2026-09-01T08:19:00,2026-09-01T09:02:00,43,Tuesday,True
7028,u_088,Central Cafeteria,2026-09-01T08:21:00,2026-09-01T09:11:00,50,Tuesday,True
7009,u_073,Gymnasium,2026-09-01T08:23:00,2026-09-01T09:29:00,66,Tuesday,True
7192,u_198,Central Cafeteria,2026-09-01T08:26:00,2026-09-01T09:38:00,72,Tuesday,True
7001,u_067,Central Cafeteria,2026-09-01T08:29:00,2026-09-01T09:44:00,75,Tuesday,True
6954,u_034,Central Cafeteria,2026-09-01T08:30:00,2026-09-01T08:53:00,23,Tuesday,True
7036,u_093,Central Cafeteria,2026-09-01T08:30:00,2026-09-01T09:22:00,52,Tuesday,True
7050,u_100,Central Cafeteria,2026-09-01T08:30:00,2026-09-01T09:45:00,75,Tuesday,True
7086,u_127,Food Court,2026-09-01T08:30:00,2026-09-01T09:02:00,32,Tuesday,True
7131,u_155,Central Cafeteria,2026-09-01T08:30:00,2026-09-01T08:59:00,29,Tuesday,True
7012,u_075,Central Cafeteria,2026-09-01T08:32:00,2026-09-01T09:11:00,39,Tuesday,True
7017,u_081,Central Cafeteria,2026-09-01T08:40:00,2026-09-01T09:32:00,52,Tuesday,True
7140,u_161,Computer Lab B,2026-09-01T08:41:00,2026-09-01T10:29:00,108,Tuesday,True
7006,u_070,Central Cafeteria,2026-09-01T08:44:00,2026-09-01T09:32:00,48,Tuesday,True
7068,u_117,Food Court,2026-09-01T08:45:00,2026-09-01T09:44:00,59,Tuesday,True
7049,u_099,Food Court,2026-09-01T08:48:00,2026-09-01T09:44:00,56,Tuesday,True
7052,u_101,Computer Lab A,2026-09-01T09:02:00,2026-09-01T09:38:00,36,Tuesday,True
7129,u_155,Student Center,2026-09-01T09:06:00,2026-09-01T10:40:00,94,Tuesday,True
7003,u_069,Computer Lab A,2026-09-01T09:11:00,2026-09-01T10:06:00,55,Tuesday,True
6945,u_027,Computer Lab A,2026-09-01T09:43:00,2026-09-01T11:28:00,105,Tuesday,True
7013,u_076,Student Center,2026-09-01T09:59:00,2026-09-01T11:04:00,65,Tuesday,True
7063,u_113,Computer Lab B,2026-09-01T10:00:00,2026-09-01T11:09:00,69,Tuesday,True
7128,u_153,Student Center,2026-09-01T10:02:00,2026-09-01T10:57:00,55,Tuesday,True
7147,u_163,Computer Lab B,2026-09-01T10:02:00,2026-09-01T11:24:00,82,Tuesday,True
7016,u_078,Computer Lab B,2026-09-01T10:03:00,2026-09-01T10:53:00,50,Tuesday,True
6920,u_005,Computer Lab A,2026-09-01T10:05:00,2026-09-01T10:58:00,53,Tuesday,True
7010,u_075,Indoor Sports Complex,2026-09-01T10:05:00,2026-09-01T11:03:00,58,Tuesday,False
7097,u_136,Computer Lab A,2026-09-01T10:05:00,2026-09-01T11:06:00,61,Tuesday,True
6970,u_046,Computer Lab B,2026-09-01T10:08:00,2026-09-01T11:46:00,98,Tuesday,True
7020,u_083,WiFi Zone North,2026-09-01T10:10:00,2026-09-01T10:38:00,28,Tuesday,False
7173,u_187,Computer Lab A,2026-09-01T10:14:00,2026-09-01T11:17:00,63,Tuesday,True
6984,u_054,Student Center,2026-09-01T10:46:00,2026-09-01T11:32:00,46,Tuesday,True
7087,u_127,Student Center,2026-09-01T10:48:00,2026-09-01T12:24:00,96,Tuesday,True
7039,u_094,Student Center,2026-09-01T10:49:00,2026-09-01T12:06:00,77,Tuesday,True
7160,u_173,Computer Lab A,2026-09-01T10:49:00,2026-09-01T11:34:00,45,Tuesday,True
6916,u_002,Student Center,2026-09-01T10:50:00,2026-09-01T11:56:00,66,Tuesday,True
7164,u_176,Computer Lab A,2026-09-01T10:58:00,2026-09-01T12:23:00,85,Tuesday,True
7103,u_139,Central Cafeteria,2026-09-01T11:02:00,2026-09-01T11:50:00,48,Tuesday,False
7076,u_122,Student Center,2026-09-01T11:03:00,2026-09-01T11:58:00,55,Tuesday,True
7146,u_162,Computer Lab B,2026-09-01T11:04:00,2026-09-01T11:42:00,38,Tuesday,True
7085,u_127,Computer Lab B,2026-09-01T11:05:00,2026-09-01T12:08:00,63,Tuesday,True
7149,u_164,Student Center,2026-09-01T11:06:00,2026-09-01T12:53:00,107,Tuesday,True
7096,u_133,Student Center,2026-09-01T11:07:00,2026-09-01T12:55:00,108,Tuesday,True
7099,u_136,Computer Lab B,2026-09-01T11:07:00,2026-09-01T12:47:00,100,Tuesday,True
6948,u_029,Computer Lab A,2026-09-01T11:11:00,2026-09-01T11:48:00,37,Tuesday,True
6929,u_012,Student Center,2026-09-01T11:12:00,2026-09-01T12:26:00,74,Tuesday,True
6973,u_047,Student Center,2026-09-01T11:29:00,2026-09-01T12:18:00,49,Tuesday,True
6988,u_056,Computer Lab A,2026-09-01T11:39:00,2026-09-01T13:39:00,120,Tuesday,False
7179,u_190,Student Center,2026-09-01T11:45:00,2026-09-01T13:08:00,83,Tuesday,True
6932,u_017,Student Center,2026-09-01T11:55:00,2026-09-01T13:31:00,96,Tuesday,True
7144,u_162,Computer Lab A,2026-09-01T11:56:00,2026-09-01T13:10:00,74,Tuesday,True
7080,u_124,Student Center,2026-09-01T11:57:00,2026-09-01T13:17:00,80,Tuesday,True
7054,u_103,Student Center,2026-09-01T11:58:00,2026-09-01T13:29:00,91,Tuesday,True
7040,u_094,Computer Lab B,2026-09-01T12:00:00,2026-09-01T12:54:00,54,Tuesday,True
7172,u_187,Central Cafeteria,2026-09-01T12:05:00,2026-09-01T13:07:00,62,Tuesday,True
7181,u_192,Gymnasium,2026-09-01T12:08:00,2026-09-01T13:09:00,61,Tuesday,False
7157,u_171,Computer Lab B,2026-09-01T12:11:00,2026-09-01T13:14:00,63,Tuesday,True
7178,u_190,Central Cafeteria,2026-09-01T12:13:00,2026-09-01T12:55:00,42,Tuesday,True
7150,u_165,Central Cafeteria,2026-09-01T12:18:00,2026-09-01T13:09:00,51,Tuesday,True
7190,u_197,Central Cafeteria,2026-09-01T12:22:00,2026-09-01T13:21:00,59,Tuesday,True
7183,u_193,Food Court,2026-09-01T12:23:00,2026-09-01T13:14:00,51,Tuesday,True
7124,u_151,Central Cafeteria,2026-09-01T12:24:00,2026-09-01T13:21:00,57,Tuesday,True
7038,u_093,Food Court,2026-09-01T12:25:00,2026-09-01T13:26:00,61,Tuesday,True
7123,u_151,Food Court,2026-09-01T12:29:00,2026-09-01T12:53:00,24,Tuesday,True
7145,u_162,Central Cafeteria,2026-09-01T12:31:00,2026-09-01T13:33:00,62,Tuesday,True
7169,u_185,Food Court,2026-09-01T12:31:00,2026-09-01T13:48:00,77,Tuesday,True
7166,u_178,Central Cafeteria,2026-09-01T12:33:00,2026-09-01T13:24:00,51,Tuesday,True
6972,u_047,Central Cafeteria,2026-09-01T12:34:00,2026-09-01T13:27:00,53,Tuesday,True
7136,u_158,Central Cafeteria,2026-09-01T12:35:00,2026-09-01T13:24:00,49,Tuesday,True
7069,u_117,Central Cafeteria,2026-09-01T12:36:00,2026-09-01T13:28:00,52,Tuesday,True
7134,u_157,Central Cafeteria,2026-09-01T12:36:00,2026-09-01T13:16:00,40,Tuesday,True
7127,u_152,Food Court,2026-09-01T12:42:00,2026-09-01T13:46:00,64,Tuesday,True
7152,u_168,Central Cafeteria,2026-09-01T12:47:00,2026-09-01T13:51:00,64,Tuesday,True
7126,u_152,Computer Lab A,2026-09-01T12:54:00,2026-09-01T13:54:00,60,Tuesday,True
7057,u_106,Student Center,2026-09-01T12:56:00,2026-09-01T14:17:00,81,Tuesday,True
7187,u_194,Student Center,2026-09-01T12:56:00,2026-09-01T13:37:00,41,Tuesday,True
6952,u_033,Computer Lab B,2026-09-01T12:58:00,2026-09-01T14:40:00,102,Tuesday,True
7111,u_144,Computer Lab B,2026-09-01T12:59:00,2026-09-01T14:14:00,75,Tuesday,True
7060,u_109,Computer Lab A,2026-09-01T13:01:00,2026-09-01T14:14:00,73,Tuesday,True
7158,u_171,Student Center,2026-09-01T13:01:00,2026-09-01T13:56:00,55,Tuesday,True
7064,u_114,Computer Lab A,2026-09-01T13:02:00,2026-09-01T14:03:00,61,Tuesday,True
7184,u_193,Computer Lab B,2026-09-01T13:04:00,2026-09-01T13:53:00,49,Tuesday,True
6950,u_031,Student Center,2026-09-01T13:07:00,2026-09-01T14:56:00,109,Tuesday,True
7159,u_173,Student Center,2026-09-01T13:08:00,2026-09-01T14:51:00,103,Tuesday,True
7007,u_072,Computer Lab B,2026-09-01T13:12:00,2026-09-01T14:51:00,99,Tuesday,True
7122,u_150,Student Center,2026-09-01T13:13:00,2026-09-01T13:49:00,36,Tuesday,True
7194,u_198,Student Center,2026-09-01T13:15:00,2026-09-01T14:18:00,63,Tuesday,True
7139,u_161,Student Center,2026-09-01T13:20:00,2026-09-01T14:30:00,70,Tuesday,False
6925,u_009,Student Center,2026-09-01T13:41:00,2026-09-01T15:28:00,107,Tuesday,True
7084,u_127,Student Center,2026-09-01T13:41:00,2026-09-01T15:02:00,81,Tuesday,False
7066,u_116,Student Center,2026-09-01T13:50:00,2026-09-01T14:42:00,52,Tuesday,True
6914,u_001,Student Center,2026-09-01T13:51:00,2026-09-01T15:15:00,84,Tuesday,True
7045,u_097,Student Center,2026-09-01T13:55:00,2026-09-01T15:15:00,80,Tuesday,True
6935,u_019,Computer Lab B,2026-09-01T13:56:00,2026-09-01T14:49:00,53,Tuesday,True
7079,u_123,Student Center,2026-09-01T13:56:00,2026-09-01T15:45:00,109,Tuesday,True
6930,u_013,Computer Lab B,2026-09-01T13:59:00,2026-09-01T15:15:00,76,Tuesday,True
6997,u_064,Student Center,2026-09-01T14:01:00,2026-09-01T15:01:00,60,Tuesday,True
7014,u_076,Computer Lab A,2026-09-01T14:01:00,2026-09-01T14:40:00,39,Tuesday,True
7035,u_093,Computer Lab B,2026-09-01T14:03:00,2026-09-01T14:56:00,53,Tuesday,True
7174,u_187,Computer Lab B,2026-09-01T14:05:00,2026-09-01T14:59:00,54,Tuesday,True
6983,u_052,Gymnasium,2026-09-01T14:16:00,2026-09-01T14:56:00,40,Tuesday,False
7182,u_192,Computer Lab A,2026-09-01T14:22:00,2026-09-01T15:36:00,74,Tuesday,True
7044,u_096,Student Center,2026-09-01T14:32:00,2026-09-01T16:07:00,95,Tuesday,True
7188,u_194,Computer Lab B,2026-09-01T14:49:00,2026-09-01T16:06:00,77,Tuesday,True
7051,u_100,Student Center,2026-09-01T14:51:00,2026-09-01T15:47:00,56,Tuesday,True
7022,u_085,Computer Lab B,2026-09-01T14:55:00,2026-09-01T16:29:00,94,Tuesday,True
6924,u_008,Computer Lab A,2026-09-01T14:57:00,2026-09-01T15:50:00,53,Tuesday,True
6933,u_018,Computer Lab B,2026-09-01T15:00:00,2026-09-01T16:08:00,68,Tuesday,True
6996,u_063,Computer Lab A,2026-09-01T15:01:00,2026-09-01T16:43:00,102,Tuesday,True
7043,u_095,Computer Lab A,2026-09-01T15:01:00,2026-09-01T16:33:00,92,Tuesday,True
7092,u_131,Computer Lab B,2026-09-01T15:01:00,2026-09-01T16:11:00,70,Tuesday,True
7185,u_193,Computer Lab A,2026-09-01T15:01:00,2026-09-01T16:04:00,63,Tuesday,True
7042,u_095,Computer Lab B,2026-09-01T15:03:00,2026-09-01T16:03:00,60,Tuesday,True
7195,u_199,Student Center,2026-09-01T15:16:00,2026-09-01T16:15:00,59,Tuesday,True
7067,u_117,Computer Lab B,2026-09-01T15:32:00,2026-09-01T17:20:00,108,Tuesday,True
7101,u_137,Student Center,2026-09-01T15:43:00,2026-09-01T16:39:00,56,Tuesday,True
7121,u_150,Main Library,2026-09-01T15:47:00,2026-09-01T17:37:00,110,Tuesday,True
6926,u_009,Computer Lab A,2026-09-01T15:48:00,2026-09-01T17:08:00,80,Tuesday,True
7073,u_120,Student Center,2026-09-01T15:50:00,2026-09-01T17:30:00,100,Tuesday,True
7021,u_083,Main Library,2026-09-01T15:53:00,2026-09-01T17:23:00,90,Tuesday,True
7098,u_136,Student Center,2026-09-01T15:54:00,2026-09-01T16:57:00,63,Tuesday,True
7000,u_066,Main Library,2026-09-01T15:55:00,2026-09-01T16:52:00,57,Tuesday,True
7135,u_157,Student Center,2026-09-01T15:55:00,2026-09-01T17:39:00,104,Tuesday,True
7154,u_170,Computer Lab A,2026-09-01T15:55:00,2026-09-01T16:56:00,61,Tuesday,True
7163,u_175,Main Library,2026-09-01T15:56:00,2026-09-01T17:50:00,114,Tuesday,True
7027,u_087,Computer Lab A,2026-09-01T15:57:00,2026-09-01T16:55:00,58,Tuesday,True
6962,u_039,Main Library,2026-09-01T16:00:00,2026-09-01T17:20:00,80,Tuesday,True
7078,u_122,Main Library,2026-09-01T16:00:00,2026-09-01T18:00:00,120,Tuesday,True
6953,u_033,Student Center,2026-09-01T16:01:00,2026-09-01T17:42:00,101,Tuesday,True
7162,u_175,Computer Lab B,2026-09-01T16:01:00,2026-09-01T16:52:00,51,Tuesday,True
7117,u_147,Student Center,2026-09-01T16:05:00,2026-09-01T17:36:00,91,Tuesday,True
6995,u_063,Student Center,2026-09-01T16:06:00,2026-09-01T17:39:00,93,Tuesday,True
7116,u_147,Main Library,2026-09-01T16:06:00,2026-09-01T18:23:00,137,Tuesday,True
6944,u_026,Computer Lab B,2026-09-01T16:11:00,2026-09-01T17:32:00,81,Tuesday,True
7133,u_156,Computer Lab B,2026-09-01T16:13:00,2026-09-01T17:55:00,102,Tuesday,True
6974,u_048,Student Center,2026-09-01T16:14:00,2026-09-01T17:30:00,76,Tuesday,True
7088,u_128,Main Library,2026-09-01T16:15:00,2026-09-01T17:39:00,84,Tuesday,False
6957,u_036,Main Library,2026-09-01T16:18:00,2026-09-01T19:34:00,196,Tuesday,True
6961,u_038,Science Library,2026-09-01T16:19:00,2026-09-01T19:12:00,173,Tuesday,True
7189,u_196,Science Library,2026-09-01T16:21:00,2026-09-01T18:35:00,134,Tuesday,True
7108,u_142,Main Library,2026-09-01T16:24:00,2026-09-01T17:29:00,65,Tuesday,True
6982,u_051,Science Library,2026-09-01T16:37:00,2026-09-01T19:51:00,194,Tuesday,True
7018,u_082,Gymnasium,2026-09-01T16:46:00,2026-09-01T18:20:00,94,Tuesday,True
6946,u_027,Indoor Sports Complex,2026-09-01T16:52:00,2026-09-01T17:45:00,53,Tuesday,True
6989,u_058,Science Library,2026-09-01T16:52:00,2026-09-01T18:10:00,78,Tuesday,True
7047,u_098,Gymnasium,2026-09-01T16:52:00,2026-09-01T17:37:00,45,Tuesday,True
6963,u_039,Science Library,2026-09-01T16:56:00,2026-09-01T19:53:00,177,Tuesday,True
6939,u_021,Gymnasium,2026-09-01T16:58:00,2026-09-01T18:47:00,109,Tuesday,True
7107,u_141,Main Library,2026-09-01T16:58:00,2026-09-01T20:10:00,192,Tuesday,True
7106,u_140,Science Library,2026-09-01T17:00:00,2026-09-01T18:58:00,118,Tuesday,True
7065,u_115,Main Library,2026-09-01T17:01:00,2026-09-01T20:19:00,198,Tuesday,True
7093,u_131,Science Library,2026-09-01T17:01:00,2026-09-01T18:20:00,79,Tuesday,True
6958,u_037,Main Library,2026-09-01T17:02:00,2026-09-01T18:19:00,77,Tuesday,True
7055,u_104,Gymnasium,2026-09-01T17:02:00,2026-09-01T17:52:00,50,Tuesday,True
7113,u_146,Gymnasium,2026-09-01T17:04:00,2026-09-01T17:47:00,43,Tuesday,True
7033,u_092,Indoor Sports Complex,2026-09-01T17:05:00,2026-09-01T18:47:00,102,Tuesday,True
7105,u_140,Gymnasium,2026-09-01T17:06:00,2026-09-01T18:17:00,71,Tuesday,True
7032,u_091,Science Library,2026-09-01T17:07:00,2026-09-01T18:49:00,102,Tuesday,True
7075,u_122,Main Library,2026-09-01T17:18:00,2026-09-01T17:44:00,26,Tuesday,False
6994,u_063,WiFi Zone South,2026-09-01T17:35:00,2026-09-01T18:36:00,61,Tuesday,False
6951,u_033,Gymnasium,2026-09-01T17:47:00,2026-09-01T19:04:00,77,Tuesday,True
7118,u_148,Main Library,2026-09-01T17:48:00,2026-09-01T21:03:00,195,Tuesday,True
7046,u_098,Indoor Sports Complex,2026-09-01T17:51:00,2026-09-01T19:20:00,89,Tuesday,True
6955,u_034,Indoor Sports Complex,2026-09-01T17:55:00,2026-09-01T19:38:00,103,Tuesday,True
7074,u_121,Science Library,2026-09-01T17:58:00,2026-09-01T19:33:00,95,Tuesday,True
7148,u_163,Indoor Sports Complex,2026-09-01T17:59:00,2026-09-01T19:42:00,103,Tuesday,True
7112,u_145,Science Library,2026-09-01T18:00:00,2026-09-01T20:03:00,123,Tuesday,True
7151,u_167,Main Library,2026-09-01T18:00:00,2026-09-01T20:00:00,120,Tuesday,True
6964,u_040,Gymnasium,2026-09-01T18:01:00,2026-09-01T19:03:00,62,Tuesday,True
6943,u_024,Indoor Sports Complex,2026-09-01T18:06:00,2026-09-01T19:51:00,105,Tuesday,True
7109,u_143,Main Library,2026-09-01T18:06:00,2026-09-01T18:56:00,50,Tuesday,True
6965,u_040,Indoor Sports Complex,2026-09-01T18:08:00,2026-09-01T19:24:00,76,Tuesday,True
6919,u_004,Gymnasium,2026-09-01T18:11:00,2026-09-01T20:00:00,109,Tuesday,True
7082,u_126,Indoor Sports Complex,2026-09-01T18:11:00,2026-09-01T19:15:00,64,Tuesday,True
7094,u_133,Indoor Sports Complex,2026-09-01T18:12:00,2026-09-01T19:00:00,48,Tuesday,True
7011,u_075,Science Library,2026-09-01T18:16:00,2026-09-01T21:33:00,197,Tuesday,True
7110,u_144,Indoor Sports Complex,2026-09-01T18:22:00,2026-09-01T19:06:00,44,Tuesday,True
7023,u_086,Computer Lab B,2026-09-01T18:30:00,2026-09-01T20:19:00,109,Tuesday,False
6928,u_011,Student Center,2026-09-01T18:31:00,2026-09-01T20:25:00,114,Tuesday,False
6918,u_004,Central Cafeteria,2026-09-01T18:37:00,2026-09-01T19:33:00,56,Tuesday,True
6986,u_055,Food Court,2026-09-01T18:40:00,2026-09-01T19:22:00,42,Tuesday,True
6980,u_049,Main Library,2026-09-01T18:41:00,2026-09-01T20:52:00,131,Tuesday,True
6936,u_019,Central Cafeteria,2026-09-01T18:44:00,2026-09-01T19:45:00,61,Tuesday,True
7041,u_095,Science Library,2026-09-01T18:46:00,2026-09-01T20:30:00,104,Tuesday,True
6941,u_023,Gymnasium,2026-09-01T18:48:00,2026-09-01T20:17:00,89,Tuesday,True
7030,u_090,Indoor Sports Complex,2026-09-01T18:51:00,2026-09-01T20:12:00,81,Tuesday,True
7175,u_188,Food Court,2026-09-01T18:51:00,2026-09-01T19:51:00,60,Tuesday,True
6966,u_042,Science Library,2026-09-01T18:53:00,2026-09-01T19:14:00,21,Tuesday,False
6968,u_044,Indoor Sports Complex,2026-09-01T18:54:00,2026-09-01T20:08:00,74,Tuesday,False
7155,u_170,Central Cafeteria,2026-09-01T18:54:00,2026-09-01T19:47:00,53,Tuesday,True
6985,u_054,Central Cafeteria,2026-09-01T18:55:00,2026-09-01T19:34:00,39,Tuesday,True
7059,u_108,Central Cafeteria,2026-09-01T18:55:00,2026-09-01T19:46:00,51,Tuesday,True
7153,u_169,Main Library,2026-09-01T18:55:00,2026-09-01T20:58:00,123,Tuesday,True
